time,temperature_2m (°C),relative_humidity,cloudcover,windspeed_10m,pressure_msl,shortwave_radiation (W/m²),direct_radiation,diffuse_radiaton,Cell_Temp (°C),Solar_Power (kW),
2025-12-20T17:00,24.4,60,14,4.2,1010,160,126,54,29.4,0.157184,
2025-12-20T18:00,22.8,64,12,3.7,1011,13,6,9,23.20625,0.013093275,
2025-12-20T19:00,22.1,68,5,1.2,1011.8,0,0,0,22.1,0,
2025-12-20T20:00,21.7,72,5,3.1,1012.5,0,0,0,21.7,0,
2025-12-20T21:00,21.1,74,4,4.2,1012.7,0,0,0,21.1,0,
2025-12-20T22:00,20.7,78,5,4,1012.6,0,0,0,20.7,0,
2025-12-20T23:00,20,80,5,3.9,1012.5,0,0,0,20,0,
2025-12-21T00:00,19.6,80,1,3.8,1012.4,0,0,0,19.6,0,
2025-12-21T01:00,19.4,79,1,3.2,1011.9,0,0,0,19.4,0,
2025-12-21T02:00,18.9,78,7,2.6,1011.6,0,0,0,18.9,0,
2025-12-21T03:00,18.7,78,58,3.3,1011.3,0,0,0,18.7,0,
2025-12-21T04:00,18.3,80,0,4.2,1011.3,0,0,0,18.3,0,
2025-12-21T05:00,18,81,30,5.2,1011.6,0,0,0,18,0,
2025-12-21T06:00,17.8,81,0,4.7,1012.6,0,0,0,17.8,0,
2025-12-21T07:00,19.5,78,0,7.8,1013.5,59,41,26,21.34375,0.059862875,
2025-12-21T08:00,21.3,63,0,6.6,1014.1,282,211,69,30.1125,0.2762331,
2025-12-21T09:00,23.1,55,0,8.3,1014.3,521,418,89,39.38125,0.491029475,
2025-12-21T10:00,24.9,50,0,7.9,1013.8,699,595,101,46.74375,0.638204475,
2025-12-21T11:00,26.2,47,5,9.5,1013.5,857,720,107,52.98125,0.761080275,
2025-12-21T12:00,27.2,43,76,8.3,1012.4,916,771,110,55.825,0.8030572,
2025-12-21T13:00,27.8,41,31,7.7,1011.2,898,755,109,55.8625,0.7871419,
2025-12-21T14:00,28.1,39,7,8.3,1010.2,805,670,104,53.25625,0.714014875,
2025-12-21T15:00,28.1,39,0,9,1009.5,645,522,95,48.25625,0.584998875,
2025-12-21T16:00,27.6,40,25,9,1009.3,433,329,80,41.13125,0.405060675,
2025-12-21T17:00,25.8,58,99,4.4,1009.8,194,124,56,31.8625,0.1886747,
2025-12-21T18:00,23.8,63,98,4.5,1010.7,16,4,11,24.3,0.0160448,
2025-12-21T19:00,23.1,67,85,2.7,1011.4,0,0,0,23.1,0,
2025-12-21T20:00,22.5,68,73,4.2,1012.2,0,0,0,22.5,0,
2025-12-21T21:00,21.7,69,47,3.1,1012.6,0,0,0,21.7,0,
2025-12-21T22:00,20.8,70,76,1.3,1012.9,0,0,0,20.8,0,
2025-12-21T23:00,20.6,71,99,3.4,1012.6,0,0,0,20.6,0,
2025-12-22T00:00,20.4,74,98,4.8,1012.5,0,0,0,20.4,0,
2025-12-22T01:00,20.2,80,100,4.7,1012.5,0,0,0,20.2,0,
2025-12-22T02:00,19.8,84,100,4.3,1012.2,0,0,0,19.8,0,
2025-12-22T03:00,19.6,87,96,4.3,1011.8,0,0,0,19.6,0,
2025-12-22T04:00,19.4,89,85,4.2,1011.8,0,0,0,19.4,0,
2025-12-22T05:00,19.2,85,80,4.5,1012.3,0,0,0,19.2,0,
2025-12-22T06:00,19.1,86,82,3.6,1012.9,0,0,0,19.1,0,
2025-12-22T07:00,20.5,80,98,5.2,1014,50,30,28,22.0625,0.0505875,
2025-12-22T08:00,22.1,72,100,5.6,1014.6,249,132,104,29.88125,0.244138275,
2025-12-22T09:00,23.2,64,100,7.2,1014.5,457,246,179,37.48125,0.434184275,
2025-12-22T10:00,24.6,56,67,7.4,1014.2,698,422,185,46.4125,0.6382163,
2025-12-22T11:00,25.9,51,84,9.1,1013.5,831,670,121,51.86875,0.741688275,
2025-12-22T12:00,27,48,66,6.9,1012.6,887,510,235,54.71875,0.781557875,
2025-12-22T13:00,27.7,45,98,4.9,1011.3,874,541,204,55.0125,0.7690763,
2025-12-22T14:00,28,42,90,5.6,1010.1,761,478,190,51.78125,0.679477875,
2025-12-22T15:00,27.9,41,58,5.5,1009.3,593,459,128,46.43125,0.542165075,
2025-12-22T16:00,27.2,42,73,5.6,1009.3,317,311,90,37.10625,0.301649275,
2025-12-22T17:00,25.5,51,86,6.2,1009.9,170,116,60,30.8125,0.1660475,
2025-12-22T18:00,23.5,59,86,6.3,1010.5,17,7,9,24.03125,0.017065875,
2025-12-22T19:00,22.9,62,75,6.1,1011.6,0,0,0,22.9,0,
2025-12-22T20:00,22.5,63,78,5.7,1012.7,0,0,0,22.5,0,
2025-12-22T21:00,21.8,65,100,5.2,1012.9,0,0,0,21.8,0,
2025-12-22T22:00,21,68,99,5.3,1012.8,0,0,0,21,0,
2025-12-22T23:00,20.6,74,19,6,1012.7,0,0,0,20.6,0,
2025-12-23T00:00,20.4,77,99,5.2,1012.4,0,0,0,20.4,0,
2025-12-23T01:00,20.2,77,95,5.3,1011.9,0,0,0,20.2,0,
2025-12-23T02:00,19.9,80,99,5.9,1011.1,0,0,0,19.9,0,
2025-12-23T03:00,19.6,86,96,6.5,1010.8,0,0,0,19.6,0,
2025-12-23T04:00,19.3,89,11,6.4,1011,0,0,0,19.3,0,
2025-12-23T05:00,19.1,91,5,7.1,1011.2,0,0,0,19.1,0,
2025-12-23T06:00,18.9,89,0,5.5,1011.9,0,0,0,18.9,0,
2025-12-23T07:00,20.7,81,20,6.9,1013,53,39,25,22.35625,0.053560475,
2025-12-23T08:00,22.7,64,34,4.9,1013.6,248,208,68,30.45,0.2425936,
2025-12-23T09:00,24.6,55,17,6.8,1013.6,503,413,89,40.31875,0.472178675,
2025-12-23T10:00,26.4,47,19,5.6,1013.3,718,590,101,48.8375,0.6495387,
2025-12-23T11:00,27.6,43,99,7.2,1012.5,824,716,106,53.35,0.7305584,
2025-12-23T12:00,28.2,39,53,5.6,1011.3,846,761,120,54.6375,0.7457067,
2025-12-23T13:00,28.6,39,70,4.8,1010.2,833,763,107,54.63125,0.734268675,
2025-12-23T14:00,28.8,40,100,4.5,1009,725,666,109,51.45625,0.648276875,
2025-12-23T15:00,28.8,41,98,4.5,1008.3,570,511,106,46.6125,0.5207235,
2025-12-23T16:00,28.6,43,97,5.8,1008.2,423,326,85,41.81875,0.394542675,
2025-12-23T17:00,27,51,4,5.4,1008.6,193,117,61,33.03125,0.186799875,
2025-12-23T18:00,24.9,58,13,5.9,1009.3,17,7,10,25.43125,0.016970675,
2025-12-23T19:00,24.1,60,20,6,1010.5,0,0,0,24.1,0,
2025-12-23T20:00,23.6,64,18,5.2,1011.4,0,0,0,23.6,0,
2025-12-23T21:00,23.2,69,39,4.8,1012.3,0,0,0,23.2,0,
2025-12-23T22:00,22.6,75,30,2.8,1012.5,0,0,0,22.6,0,
2025-12-23T23:00,22.1,78,46,3.5,1012.4,0,0,0,22.1,0,
2025-12-24T00:00,21.5,78,21,2,1012.5,0,0,0,21.5,0,
2025-12-24T01:00,20.9,80,28,1.7,1012.2,0,0,0,20.9,0,
2025-12-24T02:00,20.4,82,13,1.8,1011.5,0,0,0,20.4,0,
2025-12-24T03:00,20,85,11,3,1011.2,0,0,0,20,0,
2025-12-24T04:00,19.8,89,9,3.2,1011.3,0,0,0,19.8,0,
2025-12-24T05:00,19.8,88,59,2.4,1011.8,0,0,0,19.8,0,
2025-12-24T06:00,19.8,92,84,3.5,1012.4,0,0,0,19.8,0,
2025-12-24T07:00,21.5,87,73,6.2,1013.2,61,35,26,23.40625,0.061388875,
2025-12-24T08:00,23.4,74,91,6.3,1013.7,286,189,75,32.3375,0.2776059,
2025-12-24T09:00,25,59,91,8.2,1013.6,515,404,91,41.09375,0.481846875,
2025-12-24T10:00,26.4,50,90,7.6,1013.2,705,576,106,48.43125,0.638923875,
2025-12-24T11:00,27.6,47,77,8.6,1012.4,837,705,110,53.75625,0.740724075,
2025-12-24T12:00,28.5,43,100,6.8,1011.2,899,762,113,56.59375,0.785388875,
2025-12-24T13:00,29.2,40,95,5.8,1009.8,886,738,120,56.8875,0.7729907,
2025-12-24T14:00,29.6,39,97,5.6,1008.8,799,649,123,54.56875,0.704498275,
2025-12-24T15:00,29.6,39,80,7.3,1008.1,644,514,102,49.725,0.5803084,
2025-12-24T16:00,29.1,40,80,9.4,1008,435,334,82,42.69375,0.404212875,
2025-12-24T17:00,27.4,47,52,11.8,1008.7,199,130,56,33.61875,0.192139475,
2025-12-24T18:00,25.1,54,34,9.8,1009.5,18,7,10,25.6625,0.0179523,
2025-12-24T19:00,24,58,59,7.6,1010.5,0,0,0,24,0,
2025-12-24T20:00,23.3,64,39,5.7,1011.7,0,0,0,23.3,0,
2025-12-24T21:00,23,70,53,2.5,1012.5,0,0,0,23,0,
2025-12-24T22:00,22.5,71,20,0.3,1012.6,0,0,0,22.5,0,
2025-12-24T23:00,21.9,74,48,1.8,1012.3,0,0,0,21.9,0,
2025-12-25T00:00,21.3,76,68,2.6,1012.3,0,0,0,21.3,0,
2025-12-25T01:00,20.8,77,76,4.6,1012,0,0,0,20.8,0,
2025-12-25T02:00,20.4,81,80,3.2,1011.8,0,0,0,20.4,0,
2025-12-25T03:00,20,83,87,2.7,1011.8,0,0,0,20,0,
2025-12-25T04:00,19.9,83,77,1.9,1011.9,0,0,0,19.9,0,
2025-12-25T05:00,19.8,91,51,3.6,1012.1,0,0,0,19.8,0,
2025-12-25T06:00,19.7,91,77,3.8,1012.7,0,0,0,19.7,0,
2025-12-25T07:00,21.2,83,95,5.7,1013.5,51,35,25,22.79375,0.051450075,
2025-12-25T08:00,22.8,69,94,6.5,1014.1,260,198,69,30.925,0.253838,
2025-12-25T09:00,24.4,60,96,7.4,1014,508,390,97,40.275,0.4769612,
2025-12-25T10:00,25.8,53,100,7.1,1013.7,701,557,115,47.70625,0.637331675,
2025-12-25T11:00,26.9,46,95,9.6,1012.9,833,519,207,52.93125,0.739933075,
2025-12-25T12:00,27.8,42,98,8.4,1011.7,893,684,151,55.70625,0.783317275,
2025-12-25T13:00,28.4,40,89,7,1010.6,875,648,145,55.74375,0.767396875,
2025-12-25T14:00,28.9,38,94,4.7,1009.7,793,608,133,53.68125,0.702023075,
2025-12-25T15:00,29,38,98,4.4,1009.1,639,460,130,48.96875,0.577735875,
2025-12-25T16:00,28.6,38,90,7.3,1009.1,434,289,101,42.1625,0.4042059,
2025-12-25T17:00,26.9,42,28,8,1009.9,199,108,65,33.11875,0.192537475,
2025-12-25T18:00,24.7,50,13,6.2,1010.9,18,8,10,25.2625,0.0179811,
2025-12-25T19:00,23.8,54,58,5.2,1012.1,0,0,0,23.8,0,
2025-12-25T20:00,23.4,57,90,4.3,1012.7,0,0,0,23.4,0,
2025-12-25T21:00,23.3,58,79,0.9,1013.3,0,0,0,23.3,0,
2025-12-25T22:00,23.1,62,95,2.3,1013.5,0,0,0,23.1,0,
2025-12-25T23:00,22.6,68,14,1,1013.5,0,0,0,22.6,0,
2025-12-26T00:00,21.8,69,2,3,1013.2,0,0,0,21.8,0,
2025-12-26T01:00,21.3,73,0,3.6,1012.3,0,0,0,21.3,0,
2025-12-26T02:00,20.7,79,0,2.9,1011.6,0,0,0,20.7,0,
2025-12-26T03:00,20.5,82,0,1.8,1011.2,0,0,0,20.5,0,
2025-12-26T04:00,20.3,86,0,1.8,1011.4,0,0,0,20.3,0,
2025-12-26T05:00,20.1,86,3,3.6,1012.2,0,0,0,20.1,0,
2025-12-26T06:00,20.1,86,2,5.1,1012.7,0,0,0,20.1,0,
2025-12-26T07:00,21.8,80,2,7.1,1013.4,52,31,27,23.425,0.0523276,
2025-12-26T08:00,23.6,74,9,6.9,1014,251,173,81,31.44375,0.244530475,
2025-12-26T09:00,25.1,64,17,8.3,1014,501,348,111,40.75625,0.469424475,
2025-12-26T10:00,27.1,56,16,8.4,1013.4,695,461,155,48.81875,0.628783875,
2025-12-26T11:00,28.3,49,97,11.1,1012.9,815,551,165,53.76875,0.721213875,
2025-12-26T12:00,29.1,44,78,11.7,1011.6,849,567,187,55.63125,0.744976275,
2025-12-26T13:00,28.9,42,80,11.4,1010.2,628,630,145,48.525,0.5689052,
2025-12-26T14:00,27.9,41,59,10.4,1008.9,297,494,177,37.18125,0.282528675,
2025-12-26T15:00,28.2,39,58,9.5,1008.4,339,496,105,38.79375,0.320295675,
2025-12-26T16:00,26.2,38,84,9.7,1008.7,87,253,108,28.91875,0.085636275,
2025-12-26T17:00,25.2,42,100,9.7,1009.4,43,83,66,26.54375,0.042734475,
2025-12-26T18:00,24.9,65,80,19.8,1010.4,8,4,10,25.15,0.0079952,
2025-12-26T19:00,24.5,70,66,13.7,1011.7,0,0,0,24.5,0,
2025-12-26T20:00,24.4,74,57,12.4,1012.8,0,0,0,24.4,0,
2025-12-26T21:00,23.8,79,90,7.6,1013.8,0,0,0,23.8,0,
2025-12-26T22:00,23.4,88,86,7.4,1013.6,0,0,0,23.4,0,
2025-12-26T23:00,22.9,92,83,8.8,1013.5,0,0,0,22.9,0,
2025-12-27T00:00,22.8,90,99,5.9,1013.3,0,0,0,22.8,0,
2025-12-27T01:00,22.7,93,69,5.5,1012.7,0,0,0,22.7,0,
2025-12-27T02:00,22.3,96,83,4.9,1012.1,0,0,0,22.3,0,
2025-12-27T03:00,22,97,99,3.4,1011.6,0,0,0,22,0,
2025-12-27T04:00,21.5,98,100,3.1,1011.6,0,0,0,21.5,0,
2025-12-27T05:00,20.6,98,96,4.5,1012.2,0,0,0,20.6,0,
2025-12-27T06:00,20.2,98,34,4.7,1012.9,0,0,0,20.2,0,
2025-12-27T07:00,21.2,91,13,7.3,1013.9,55,25,26,22.91875,0.055457875,
2025-12-27T08:00,22.9,75,14,7.8,1014.6,263,162,85,31.11875,0.256563075,
2025-12-27T09:00,24.3,64,5,7.4,1014.7,462,337,114,38.7375,0.4366131,
2025-12-27T10:00,25.8,55,2,7.9,1014.1,673,536,118,46.83125,0.614230275,
2025-12-27T11:00,27.1,50,33,11,1013.5,812,654,128,52.475,0.7227612,
2025-12-27T12:00,28.2,45,36,9.7,1012.2,869,575,180,55.35625,0.763481675,
2025-12-27T13:00,28.7,41,76,8.2,1010.8,754,591,171,52.2625,0.6717763,
2025-12-27T14:00,28.6,38,68,7.6,1009.6,521,512,161,44.88125,0.479567475,
2025-12-27T15:00,28.5,37,94,6.9,1008.9,337,416,137,39.03125,0.318085875,
2025-12-27T16:00,28.3,37,90,7.7,1008.9,261,245,117,36.45625,0.249039675,
2025-12-27T17:00,27,40,66,7.9,1009.5,127,113,62,30.96875,0.123967875,
2025-12-27T18:00,24.8,49,96,5.3,1010.2,19,7,11,25.39375,0.018970075,
2025-12-27T19:00,24,53,100,7.5,1011.3,0,0,0,24,0,
2025-12-27T20:00,23.6,58,98,6.9,1012.6,0,0,0,23.6,0,
2025-12-27T21:00,23.4,65,95,4,1013.4,0,0,0,23.4,0,
2025-12-27T22:00,23,68,14,3.4,1013.6,0,0,0,23,0,
2025-12-27T23:00,22.9,72,25,4.6,1013.6,0,0,0,22.9,0,
2025-12-28T00:00,22.5,77,6,4.6,1013.6,0,0,0,22.5,0,
2025-12-28T01:00,22,82,4,3.6,1013.2,0,0,0,22,0,
2025-12-28T02:00,20.9,85,2,3.3,1012.6,0,0,0,20.9,0,
2025-12-28T03:00,20.6,88,2,3.2,1012.2,0,0,0,20.6,0,
2025-12-28T04:00,20.4,91,1,2.7,1012.6,0,0,0,20.4,0,
2025-12-28T05:00,20.3,88,0,4,1013.3,0,0,0,20.3,0,
2025-12-28T06:00,20.3,89,0,5.2,1013.7,0,0,0,20.3,0,
2025-12-28T07:00,21.7,82,0,7.4,1014.1,56,31,24,23.45,0.0563472,
2025-12-28T08:00,23.6,71,98,7.4,1014.8,276,192,69,32.225,0.2680236,
2025-12-28T09:00,25.1,62,99,7,1014.7,505,384,94,40.88125,0.472919875,
2025-12-28T10:00,26.6,54,88,7.6,1014.4,696,559,107,48.35,0.6309936,
2025-12-28T11:00,27.9,47,86,10.2,1014,829,687,113,53.80625,0.733478475,
2025-12-28T12:00,28.6,42,88,6.6,1012.4,891,556,209,56.44375,0.778934475,
2025-12-28T13:00,29.1,36,99,3.6,1011.2,877,438,243,56.50625,0.766476075,
2025-12-28T14:00,29.5,35,78,2.9,1009.9,791,469,190,54.21875,0.698551875,
2025-12-28T15:00,29.6,33,71,4.3,1009.4,639,409,131,49.56875,0.576202275,
2025-12-28T16:00,29.3,33,94,8.5,1009.3,436,273,102,42.925,0.4047388,
2025-12-28T17:00,27.8,43,74,12.7,1010,203,99,64,34.14375,0.195575275,
2025-12-28T18:00,25.3,50,98,10.7,1011,20,8,12,25.925,0.019926,
2025-12-28T19:00,24.4,54,94,9.1,1011.9,0,0,0,24.4,0,
2025-12-28T20:00,23.8,59,62,5.4,1012.8,0,0,0,23.8,0,
2025-12-28T21:00,23.4,66,87,4,1013.5,0,0,0,23.4,0,
2025-12-28T22:00,22.9,72,1,3,1013.5,0,0,0,22.9,0,
2025-12-28T23:00,22.6,78,2,3.4,1013.5,0,0,0,22.6,0,
2025-12-29T00:00,22.3,79,2,3.1,1013.3,0,0,0,22.3,0,
2025-12-29T01:00,21.2,82,0,2.4,1012.7,0,0,0,21.2,0,
2025-12-29T02:00,21,85,63,1.6,1011.7,0,0,0,21,0,
2025-12-29T03:00,20.9,87,92,2.1,1011.6,0,0,0,20.9,0,
2025-12-29T04:00,20.7,88,99,1.5,1011.9,0,0,0,20.7,0,
2025-12-29T05:00,20.7,90,90,3.4,1012.1,0,0,0,20.7,0,
2025-12-29T06:00,20.6,89,100,2.9,1013.2,0,0,0,20.6,0,
2025-12-29T07:00,21.1,82,100,6,1014.2,40,29,24,22.35,0.040424,
2025-12-29T08:00,22.5,73,99,6.8,1014.9,182,175,74,28.1875,0.1796795,
2025-12-29T09:00,23.5,64,96,7.4,1014.6,361,357,104,34.78125,0.346875875,
2025-12-29T10:00,24.6,55,100,8,1014,555,533,118,41.94375,0.517384875,
2025-12-29T11:00,25.6,50,84,9.4,1013.9,680,620,137,46.85,0.620568,
2025-12-29T12:00,26.8,42,55,8.8,1012.6,770,668,150,50.8625,0.6903435,
2025-12-29T13:00,27.6,41,92,6.2,1011,791,400,248,52.31875,0.704563475,
2025-12-29T14:00,28.2,40,84,2.8,1009.8,735,190,258,51.16875,0.658063875,
2025-12-29T15:00,28.3,37,95,1.1,1009.1,599,433,132,47.01875,0.546243075,
2025-12-29T16:00,27.7,36,89,3.1,1008.8,405,267,99,40.35625,0.380122875,
2025-12-29T17:00,26.8,40,100,10.3,1009.5,193,86,60,32.83125,0.186954275,
2025-12-29T18:00,24.8,54,96,13.3,1010.5,19,9,12,25.39375,0.018970075,
2025-12-29T19:00,23.7,60,42,5.7,1011.6,0,0,0,23.7,0,
2025-12-29T20:00,23.6,64,65,4.8,1012.8,0,0,0,23.6,0,
2025-12-29T21:00,23.1,68,9,4.1,1013.6,0,0,0,23.1,0,
2025-12-29T22:00,22.4,71,11,3.2,1013.8,0,0,0,22.4,0,
2025-12-29T23:00,22.1,73,6,3.6,1013.6,0,0,0,22.1,0,
2025-12-30T00:00,21.5,77,6,4,1013.3,0,0,0,21.5,0,
2025-12-30T01:00,20.9,81,4,3.8,1012.5,0,0,0,20.9,0,
2025-12-30T02:00,20.5,84,2,3.6,1012,0,0,0,20.5,0,
2025-12-30T03:00,19.9,88,0,3.4,1011.8,0,0,0,19.9,0,
2025-12-30T04:00,19.5,90,0,2.9,1011.9,0,0,0,19.5,0,
2025-12-30T05:00,19.2,95,2,2.6,1012.6,0,0,0,19.2,0,
2025-12-30T06:00,19,93,3,2.3,1013.4,0,0,0,19,0,
2025-12-30T07:00,19.9,85,3,4.2,1014.4,55,27,24,21.61875,0.055743875,
2025-12-30T08:00,23.5,74,0,4.3,1014.9,253,173,73,31.40625,0.246516875,
2025-12-30T09:00,24.8,63,1,6.2,1014.8,407,357,101,37.51875,0.386619475,
2025-12-30T10:00,26,53,4,6.9,1014.2,555,487,140,43.34375,0.514276875,
2025-12-30T11:00,27.3,49,5,5.1,1013.1,663,579,166,48.01875,0.601954275,
2025-12-30T12:00,28.4,44,2,3.9,1011.6,789,657,150,53.05625,0.700454475,
2025-12-30T13:00,29.2,41,0,5.7,1009.9,800,669,140,54.2,0.70656,
2025-12-30T14:00,29.5,40,18,6,1008.8,696,677,100,51.25,0.62292,
2025-12-30T15:00,29.3,39,9,5.1,1008.2,582,536,91,47.4875,0.5296491,
2025-12-30T16:00,28.5,38,11,6.3,1008.3,402,333,85,41.0625,0.3761715,
2025-12-30T17:00,27.7,41,1,6.4,1008.4,176,135,60,33.2,0.1702272,
2025-12-30T18:00,26,51,2,3.8,1009.2,18,10,12,26.5625,0.0178875,
2025-12-30T19:00,24.5,56,1,1.2,1010.3,0,0,0,24.5,0,
2025-12-30T20:00,24,61,10,5.3,1011.4,0,0,0,24,0,
2025-12-30T21:00,23.7,68,19,4.8,1012.3,0,0,0,23.7,0,
2025-12-30T22:00,23.1,74,29,3.8,1013,0,0,0,23.1,0,
2025-12-30T23:00,22.1,83,29,3.4,1012.5,0,0,0,22.1,0,
2025-12-31T00:00,21.7,83,10,2.4,1012.1,0,0,0,21.7,0,
2025-12-31T01:00,21.8,86,30,2.2,1011.6,0,0,0,21.8,0,
2025-12-31T02:00,21.5,88,46,0.5,1011,0,0,0,21.5,0,
2025-12-31T03:00,21.1,91,74,3.2,1010.9,0,0,0,21.1,0,
2025-12-31T04:00,20.5,94,96,3.2,1010.8,0,0,0,20.5,0,
2025-12-31T05:00,19.7,88,60,1.7,1011.2,0,0,0,19.7,0,
2025-12-31T06:00,19.7,84,16,4.7,1011.5,0,0,0,19.7,0,
2025-12-31T07:00,21,78,100,3.9,1012.1,56,24,25,22.75,0.056504,
2025-12-31T08:00,24.6,71,99,1.9,1012.6,237,168,76,32.00625,0.230358075,
2025-12-31T09:00,25.8,63,91,1.2,1012.9,406,349,109,38.4875,0.3840963,
2025-12-31T10:00,27,56,91,0,1012.3,528,424,168,43.5,0.488928,
2025-12-31T11:00,28.7,54,36,1.9,1011.5,687,586,138,50.16875,0.617836275,
2025-12-31T12:00,29.6,48,85,4.8,1010.2,742,646,132,52.7875,0.6595267,
2025-12-31T13:00,30.2,44,100,5.3,1008.7,708,692,125,52.325,0.6306156,
2025-12-31T14:00,30,42,98,5.1,1007.4,623,556,157,49.46875,0.562023875,
2025-12-31T15:00,29.9,42,100,5.2,1006.8,475,326,166,44.74375,0.437486875,
2025-12-31T16:00,29.3,43,100,7.5,1006.7,334,257,119,39.7375,0.3143107,
2025-12-31T17:00,28.2,44,23,9.4,1007.1,167,106,67,33.41875,0.161376275,
2025-12-31T18:00,26.2,51,98,7,1008.1,16,9,12,26.7,0.0158912,
2025-12-31T19:00,24.9,56,98,3.4,1009.5,0,0,0,24.9,0,
2025-12-31T20:00,24.2,65,99,10.7,1010.8,0,0,0,24.2,0,
2025-12-31T21:00,23.1,81,94,8.3,1011.8,0,0,0,23.1,0,
2025-12-31T22:00,22.7,90,92,5.2,1011.7,0,0,0,22.7,0,
2025-12-31T23:00,22.8,96,99,5.4,1011.6,0,0,0,22.8,0,
2026-01-01T00:00,22.5,96,98,3.5,1011.3,0,0,0,22.5,0,
2026-01-01T01:00,22.1,96,100,3.5,1010.9,0,0,0,22.1,0,
2026-01-01T02:00,21.9,94,100,5.7,1009.7,0,0,0,21.9,0,
2026-01-01T03:00,21.6,93,100,4.5,1009.3,0,0,0,21.6,0,
2026-01-01T04:00,21.2,94,100,4.2,1009.6,0,0,0,21.2,0,
2026-01-01T05:00,20.9,96,49,2.9,1009.9,0,0,0,20.9,0,
2026-01-01T06:00,20.4,96,18,2.2,1010.4,0,0,0,20.4,0,
2026-01-01T07:00,21.3,90,93,2.7,1011.4,50,22,26,22.8625,0.0504275,
2026-01-01T08:00,24,77,25,2.8,1012.2,224,164,76,31,0.218624,
2026-01-01T09:00,25.1,64,72,5.7,1012.6,353,362,98,36.13125,0.337282675,
2026-01-01T10:00,26.6,56,100,6.7,1011.9,482,423,159,41.6625,0.4498747,
2026-01-01T11:00,27.9,55,95,6.3,1011.7,564,450,204,45.525,0.5176956,
2026-01-01T12:00,28.6,52,98,6.3,1010.9,628,519,194,48.225,0.5696588,
2026-01-01T13:00,29.4,50,99,7.3,1009.6,683,512,188,50.74375,0.612668075,
2026-01-01T14:00,29.7,54,99,9.9,1008.5,593,492,168,48.23125,0.537895475,
2026-01-01T15:00,29.4,55,100,2.5,1008.4,462,261,175,43.8375,0.4271883,
2026-01-01T16:00,28.3,75,100,10,1009.2,313,107,139,38.08125,0.296622275,
2026-01-01T17:00,26.7,69,100,11,1009.9,129,38,65,30.73125,0.126042675,
2026-01-01T18:00,25.1,76,100,6.1,1011.2,13,3,9,25.50625,0.012973675,
2026-01-01T19:00,23.9,90,100,7.9,1012.4,0,0,0,23.9,0,
2026-01-01T20:00,23,91,100,7.4,1013,0,0,0,23,0,
2026-01-01T21:00,22.6,94,100,1.3,1013.5,0,0,0,22.6,0,
2026-01-01T22:00,22.3,95,100,3.8,1013.6,0,0,0,22.3,0,
2026-01-01T23:00,22,94,60,3.2,1012.7,0,0,0,22,0,
2026-01-02T00:00,22,96,44,1.5,1012.2,0,0,0,22,0,
2026-01-02T01:00,22,97,27,1.3,1011.4,0,0,0,22,0,
2026-01-02T02:00,21.9,96,22,0.9,1011,0,0,0,21.9,0,
2026-01-02T03:00,21.7,96,18,1.3,1010.9,0,0,0,21.7,0,
2026-01-02T04:00,21.5,97,16,0.3,1011.2,0,0,0,21.5,0,
2026-01-02T05:00,21.7,98,30,0.7,1012,0,0,0,21.7,0,
2026-01-02T06:00,21.7,98,42,1.2,1012.6,0,0,0,21.7,0,
2026-01-02T07:00,22,94,52,2.2,1013.8,15,19,24,22.46875,0.015151875,
2026-01-02T08:00,22.8,82,29,2.4,1014.7,72,123,94,25.05,0.0719856,
2026-01-02T09:00,23.6,65,14,5.9,1014.7,164,332,108,28.725,0.1615564,
2026-01-02T10:00,24.4,56,16,7.3,1014.3,249,489,128,32.18125,0.241847475,
2026-01-02T11:00,26.3,55,27,6,1014.2,311,596,136,36.01875,0.297292675,
2026-01-02T12:00,27,51,27,5.3,1013,512,567,166,43,0.475136,
2026-01-02T13:00,27.3,48,38,5.6,1011.9,392,551,163,39.55,0.3691856,
2026-01-02T14:00,27.4,48,43,7,1010.7,379,506,156,39.24375,0.357406475,
2026-01-02T15:00,27.1,51,40,9.6,1010.4,342,363,143,37.7875,0.3245067,
2026-01-02T16:00,26.7,55,34,8.8,1010.5,243,244,108,34.29375,0.233966475,
2026-01-02T17:00,26.1,67,13,5.4,1011.3,126,100,66,30.0375,0.1234611,
2026-01-02T18:00,24.8,74,28,8.4,1012.4,15,9,13,25.26875,0.014983875,
2026-01-02T19:00,23.6,85,90,6.4,1013.3,0,0,0,23.6,0,
2026-01-02T20:00,22.6,87,95,5.7,1014,0,0,0,22.6,0,
2026-01-02T21:00,22.2,86,100,5.9,1014.5,0,0,0,22.2,0,
2026-01-02T22:00,21.8,90,93,4.5,1014.5,0,0,0,21.8,0,
2026-01-02T23:00,22.1,87,100,5,1014,0,0,0,22.1,0,
2026-01-03T00:00,21.8,85,68,4,1013.9,0,0,0,21.8,0,
2026-01-03T01:00,21.4,90,43,3.6,1013.2,0,0,0,21.4,0,
2026-01-03T02:00,21.2,94,94,3.1,1012.7,0,0,0,21.2,0,
2026-01-03T03:00,21.1,95,36,2.6,1012.3,0,0,0,21.1,0,
2026-01-03T04:00,21.1,97,12,2.4,1012.6,0,0,0,21.1,0,
2026-01-03T05:00,21,96,13,4.1,1013.1,0,0,0,21,0,
2026-01-03T06:00,21.1,98,6,3.6,1013.8,0,0,0,21.1,0,
